file_name,url,inference_transcript,audio_duration,text_length,state,group_id,id
STT_AM_AB1684_0129_1147564_to_1153150,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1684_0129_1147564_to_1153150.wav,ཉམས་མྱོང་གསོག་སླད།ཆོས་སྡེ་ཁག་ནས་གྲྭ་བཙུན་སྒྲིག་འཛུགས་ཀྱིས་ཡེ་ཤུའི་ཚོགས་པ་ལྟ་བུ,5.586,78,transcribing,1,3418384
STT_AM_AB1684_0130_1153352_to_1155698,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1684_0130_1153352_to_1155698.wav,འི་ནང་གཏོང་ཐབས་བྱུང་ན་ལེགས།,2.346,27,transcribing,1,3418385
STT_AM_AB1685_0001_891_to_8822,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0001_891_to_8822.wav,34 ཁ༽བོད་ཕྲུག་གཞོན་སྐྱེས་ཚོར་ཆོས་ཀྱི་ས་བོན་བཟང་པོ་འཇགས་ཐབས་སུ།སློབ་གྲྭ་ཁག་ཏུ་བོད་ཀྱི་ཆོས་བརྒྱུད་ཆེན་པོ་བཞི་དང་གཡུང་དྲུང་བོན་བཅས་ཚང་མའི་,7.931,135,transcribing,1,3418386
STT_AM_AB1685_0002_9464_to_12450,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0002_9464_to_12450.wav,ཆོས་འབྱུང་དང་གྲུབ་མཐའ་ངོ་སྤྲོད་གནང་ཐུབ་མཁན་ཆོས་དགེ་ཚད་ལྡན་བསྐོ་གཞག་ཐུབ་པ་དགོས་གལ་ཡང་།,2.986,85,transcribing,1,3418387
STT_AM_AB1685_0003_19487_to_24904,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0003_19487_to_24904.wav,ཆོས་དགེའི་མི་འགྲོར་ཆོས་སྡེ་ཁག་གིས་དམ་དོན་དེ་ཙམ་གནང་གི་མེད་པའི་མཐོང་ཚུལ་ལ་བརྟེན།ཆོས་རིག་ལས་ཁུངས་དང་ཆོས་སྡེ་ཁག་གིས་ཆོས་དགེའི་,5.417,123,transcribing,1,3418388
STT_AM_AB1685_0004_25799_to_31992,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0004_25799_to_31992.wav,མི་འགྲོ་ཚད་ལྡན་འབྱུང་ཐབས་གནང་དགོས་རྒྱུ།ག༽གཞོན་སྐྱེས་གཙོ་གྱུར་མི་སྐྱ་ཕོ་མོ་ཚོར་དམིགས་བཀར་,6.193,88,transcribing,1,3418389
STT_AM_AB1685_0005_32245_to_34933,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0005_32245_to_34933.wav,ནང་ཆོས་ངོ་སྤྲོད་ཀྱི་ཟབ་སྦྱོང་གོ་སྒྲིག་བྱས་ན།ཕན་ཐོགས་ཆེན་པོ་ཡོང་རྒྱུར་བརྟེན།,2.688,75,transcribing,1,3418390
STT_AM_AB1685_0006_37109_to_39349,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0006_37109_to_39349.wav,ཆོས་རིག་ལས་ཁུངས་དང་ཆོས་སྡེ་ཁག་གིས་དེ་འདྲའི་ཟབ་སྦྱོང་གང་མང་གོ་སྒྲིག་བྱ་རྒྱུ།ང༽སློབ་གྲྭའི་གུང་གསེང་དང་སྟབས་བསྟུན་གྱིས་ཆོས་སྡེ་ཁག་,2.24,127,transcribing,1,3418391
STT_AM_AB1685_0007_47955_to_51719,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0007_47955_to_51719.wav,གིས་མཐུན་རྐྱེན་སྦྱར་ཏེ་སློབ་ཕྲུག་གྲངས་བཅད་ལ་ནང་ཆོས་ངོ་སྤྲ,3.764,57,transcribing,1,3418392
STT_AM_AB1685_0008_52225_to_56427,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0008_52225_to_56427.wav,ོད་གནང་ཚེ་ཕན་རླབས་ཆེན་པོ་ཡོང་རྒྱུར་བརྟེན།ཆོས་སྡེ་སོ་སོས་དེ་དོན་,4.202,63,transcribing,1,3418393
STT_AM_AB1685_0009_58654_to_63295,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0009_58654_to_63295.wav,ཐུབ་ཐབས་གནང་རྒྱུ།ཅ༽ཆོས་བརྒྱུད་ཆེན་པོ་བཞི་དང་གཡུང་དྲུང་བོན་བཅས་ཁུངས་སོ་སོ་ནས་རང་ཁོངས་,4.641,84,transcribing,1,3418394
STT_AM_AB1685_0010_64189_to_67649,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0010_64189_to_67649.wav,དབུ་ཁྲིད་བླ་ཆེན་རྣམ་པས་བོད་ཀྱི་གཞོན་སྐྱེས་ཚོར་ཆེད་དུ་དམིགས་ནས་,3.46,62,transcribing,1,3418395
STT_AM_AB1685_0011_68678_to_71834,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0011_68678_to_71834.wav,གོ་བདེའི་གསུང་ཆོས་སྩལ་བ་བརྙན་འཕྲིན་འོད་སྡེར་ནང་,3.156,47,transcribing,1,3418396
STT_AM_AB1685_0012_77147_to_81371,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0012_77147_to_81371.wav,པར་ལེན་གྱིས་འགྲེམས་སྤེལ་དང་།དེ་བཞིན་ནང་ཆོས་ཀྱི་གོ་རྟོགས་ལྡན་པའི་ཕྱི་རྒྱལ་མི་རིགས་,4.224,81,transcribing,1,3418397
STT_AM_AB1685_0013_89940_to_94581,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0013_89940_to_94581.wav,རང་རེའི་སྤྱི་ཚོགས་ནང་གདན་ཞུས་ཀྱིས་གསུང་བཤད་གོ་སྒྲིག་བྱ་རྒྱུ།གྲོས་གཞི་དོན་ཚན་བདུན་པ།བོད་ཀྱི་བླ་ཆེན་རྣམས་ཀྱིས་དབུས་བླ་སྤྲུལ་མཁན་པོ་དགེ་བཤེས་སོགས་དགེ་འདུན་པ་ཡོངས་ནས་བོད་དོན,4.641,169,transcribing,1,3418398
STT_AM_AB1685_0014_96184_to_99694,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0014_96184_to_99694.wav,་ཐོག་ཐུགས་འཁུར་སྔར་ལྷག་གནང་ཕྱོགས་ཇི་དགེའི་སྐོར།གྲོས་ཆོད།ཀ༽ཇི་སྐད་དུ།,3.51,68,transcribing,1,3418399
STT_AM_AB1685_0015_108452_to_112300,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0015_108452_to_112300.wav,སྟོན་པ་མཆོག་གིས།བསོད་ནམས་ལྡན་པའི་མི་ཡི་བསམ་པ་རྣམས་ཀྱང་འགྲུབ།།ཅེས་གསུངས་པ་བཞིན།,3.848,78,transcribing,1,3418400
STT_AM_AB1685_0016_112469_to_117329,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0016_112469_to_117329.wav,ཆོས་བྱེད་དགེ་འདུན་པ་རྣམ་པས་གཙོ་བོ་དམ་པའི་ཆོས་འདུལ་བ་གཞིར་བཟུང་,4.86,62,transcribing,1,3418401
STT_AM_AB1685_0017_117784_to_122610,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0017_117784_to_122610.wav,རང་འཁྲིའི་ཆོས་ཕྱོགས་ཀྱི་འགན་འཁུར་ཞུ་རྒྱུ་དང་།བོད་སྤྱི་སྒེར་ཀུན་གྱི་དོན་དུ་,4.826,74,transcribing,1,3418402
STT_AM_AB1685_0018_123167_to_127470,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0018_123167_to_127470.wav,སྤྱི་མཐུན་གྱི་བསོད་ནམས་གསོག་པའི་འཕྲིན་ལས་ལ་སྔར་ལྷག་འབད་འབ,4.303,57,transcribing,1,3418403
STT_AM_AB1685_0019_129344_to_132617,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0019_129344_to_132617.wav,ུངས་གནང་རྒྱུ།རབ་བྱུང་ཕོ་མོ་ཚང་མས་ཆོས་བརྒྱུད་ཕན་ཚུན་དབར་མཐུན་ལམ་,3.273,63,transcribing,1,3418404
STT_AM_AB1685_0020_133394_to_135537,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0020_133394_to_135537.wav,དམ་གཙང་ཡོང་ཐབས་ཐོགཆོས་,2.143,22,transcribing,1,3418405
STT_AM_AB1685_0021_137764_to_141797,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0021_137764_to_141797.wav,པའི་མིང་ཤས་དང་ཞབས་འདྲེན་དུ་མི་འགྲོ་བ་བྱ་རྒྱུ།,4.033,45,transcribing,1,3418406
STT_AM_AB1685_0022_143012_to_148514,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0022_143012_to_148514.wav,ཁ༽བོད་ཕྱི་ནང་གཉིས་སུ་རབ་བྱུང་ཕོ་མོས་སྣེ་འཁྲིད་དེ་བསྟན་སྲིད་གཉིས་ཕན་གྱི་,5.502,71,transcribing,1,3418407
STT_AM_AB1685_0023_150825_to_157322,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0023_150825_to_157322.wav,འཚེ་མེད་ཞི་བའི་ལས་འགུལ་རླབས་པོ་ཆེ་བརྩམས་དང་རྩོམ་བཞིན་པར་ཡི་རང་བསྔགས་བརྗོད་ཞུ་རྒྱུ་དང།,6.497,85,transcribing,1,3418408
STT_AM_AB1685_0024_157812_to_160562,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0024_157812_to_160562.wav,རབ་བྱུང་ཕོ་མོ་རྣམས་ཆབ་སྲིད་ཀྱི་,2.75,31,transcribing,1,3418409
STT_AM_AB1685_0025_161372_to_166553,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0025_161372_to_166553.wav,ལས་འགུལ་ཁག་ནང་ཞུགས་སྐབས།མཐའ་གཅིག་ཏུ་དམ་པའི་ཆོས་འདུལ་བ་དང་འཚེ་མེད་ཞི་བའི་,5.181,72,transcribing,1,3418410
STT_AM_AB1685_0026_171126_to_173185,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0026_171126_to_173185.wav,རྒྱ་ལས་མ་འགལ་བ་དགོས་རྒྱུ།གྲོས་གཞི་དོན་ཚན་བརྒྱད་པ།,2.059,49,transcribing,1,3418411
STT_AM_AB1685_0027_173286_to_176543,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0027_173286_to_176543.wav,ཆོས་ཚོགས་ཐེངས་༩པའི་གྲོས་ཆོད་ནང་གསལ་ཇོ་ནང་,3.257,41,transcribing,1,3418412
STT_AM_AB1685_0028_177420_to_180762,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0028_177420_to_180762.wav,ཆོས་འབྱུང་ལོ་རྒྱུས་ཞིབ་འཇུག་ཚོགས་ཆུང་འཛུགས་རྒྱུར་མང་མོས་,3.342,56,transcribing,1,3418413
STT_AM_AB1685_0029_181251_to_186212,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0029_181251_to_186212.wav,བྱུང་ཞིང་།ཚོགས་ཆུང་གི་ཚོགས་མིའི་ཐད་བོད་ཀྱི་ཆོས་བརྒྱུད་ཆེན་པོ་བཞི་དང་གཡུང་དྲུང་བོན་བཅས་ཀྱི་,4.961,90,transcribing,1,3418414
STT_AM_AB1685_0030_195240_to_198160,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0030_195240_to_198160.wav,དབུ་ཁྲིད་རྣམ་པས་བསྐོ་གཞག་གནང་རྒྱུ་གསལ་ཡང།ད་བར་ཚོགས་ཆུང་གི་ཚོགས་མི་ཆ་ཚང་བསྐོ་གཞག་གནང་ཐུབ་མེད་ན་འདིའི་ཐད་མཛད་ཕྱོགས་ཇི་འགབ་བཀའ་བསྡུར་གནང་རྒྱུ།,2.92,139,transcribing,1,3418415
STT_AM_AB1685_0031_200472_to_203003,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0031_200472_to_203003.wav,གྲོས་ཆོད།ཆོས་ཚོགས་ཐེངས་དགུ་པའི་གྲོས་ཆོད་དགོངས་དོན་ཇོ་ནང་ཆོས་འབྱུང་ལོ་རྒྱུས་ཞིབ་འཇུག,2.531,83,transcribing,1,3418416
STT_AM_AB1685_0032_203070_to_208454,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0032_203070_to_208454.wav,་ཚོགས་ཆུང་གི་ཚོགས་མི་བསྐོ་གཞག་ཡོང་བ་ཞེས་ཆོས་རིག་ལས་ཁུངས་ནས་ཆོས་རྒྱུད་ཁག་གི་དབུ་ཁྲིད་,5.384,84,transcribing,1,3418417
STT_AM_AB1685_0033_211508_to_214343,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0033_211508_to_214343.wav,བླ་ཆེན་རྣམ་པར་སྙན་གསན་སྔ་རྗེས་ཐེངས་,2.835,35,transcribing,1,3418418
STT_AM_AB1685_0034_216182_to_219794,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0034_216182_to_219794.wav,༨ཞུས་འབྲས་སུ།གཡུང་དྲུང་བོན་དང་དགེ་ལུགས།ས་སྐྱ་བཅ,3.612,47,transcribing,1,3418419
STT_AM_AB1685_0035_220469_to_227050,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0035_220469_to_227050.wav,ས་གསུམ་ནས་ཚོགས་མི་བསྐོ་གཞག་ཟིན་པ་དང་།རྙིང་མའི་ཁོངས་ནས་ཚོགས་མི་གཏོང་རྒྱུར་མོས་མཐུན་མ་གནང་།,6.581,89,transcribing,1,3418420
STT_AM_AB1685_0036_236665_to_238777,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0036_236665_to_238777.wav,བཀའ་བརྒྱུད་ནས་ད་ལྟ་བསྐོ་གཞག་གནང་བསྡད་བཅས་ཚོགས་མི་ཆ་ཚང་བ་བསྐོ་གཞག་གནང་ཐུབ་མེད་པར་བརྟེན།ཆོས་རིག་ལས་ཁུངས་ནས་ཡང་བསྐྱར་བཀའ་བརྒྱུད་ཀྱི་དབུ་ཁྲིད་བླ་ཆེན་ལ་སྐུ་ཚབ་,2.112,154,transcribing,1,3418421
STT_AM_AB1685_0037_243064_to_245849,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0037_243064_to_245849.wav,ཚོགས་མི་གཏོང་གནང་ཡོང་བའི་རེ་སྐུལ་གསལ་འདེབས་ཞུ་རྒྱུ,2.785,50,transcribing,1,3418422
STT_AM_AB1685_0038_246169_to_250169,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0038_246169_to_250169.wav,།གྲོས་གཞི་དོན་ཚན་དགུ་པ།གཞན་ཡང་གྲོས་གཞིར་མ་འཁོད་པ་སྐབས་,4.0,54,transcribing,1,3418423
STT_AM_AB1685_0039_253071_to_256362,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0039_253071_to_256362.wav,མཚམས་དགོངས་འཆར་བྱུང་ཁག་ཚོགས་གཙོའི་བཀའ་འཁྲོལ་དང་བསྟུན་བཀའ་བསྡུར་ཐག་གཅོད་,3.291,71,transcribing,1,3418424
STT_AM_AB1685_0040_262352_to_264765,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0040_262352_to_264765.wav,གནང་འོས་གནང་རྒྱུ།སླད་བཙན་བྱོལ་བོད་མིའི་ཆོས་དོན་ལྷན་ཚོགས་བཙུགས་མཚམས།ད་ལྟ་བོད་དུ་བསྒྱུར་བའི,2.413,89,transcribing,1,3418425
STT_AM_AB1685_0041_265626_to_271178,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0041_265626_to_271178.wav,་ཉི་ཁྲི་འདི་ལ་མ་དག་པ་དང་མ་ཚང་བ་མང་པོ་ཞིག་ཡོད་ཚུལ་ལ་རིམ་བཞིན་,5.552,60,transcribing,1,3418426
STT_AM_AB1685_0042_271718_to_278367,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0042_271718_to_278367.wav,དག་བཅོས་དང་ཚང་བ་གནང་ཐུབ་ན་བསྟན་པ་ལ་བྱ་བ་རླབས་ཆེན་པོ་ཡོང་རྒྱུ་བཅས་བོད་ཀྱི་ཆོས་རྒྱུད་ཆེན་པོ་བཞི་དང་,6.649,97,transcribing,1,3418427
STT_AM_AB1685_0043_278772_to_286500,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0043_278772_to_286500.wav,གཡུང་དྲུང་བོན་བཅས་ཀྱི་དབུ་ཁྲིད་བླ་ཆེན་རྣམ་པ་དང་བླ་ཆེན་སྐུ་ཚབ་རྣམ་པ།མཁན་པོ་བླ་སྤྲུལ་རྣམ་པ་བཅས་གདན་འཛོམས་པའི་ཆོས་ཚོགས་,7.728,116,transcribing,1,3418428
STT_AM_AB1685_0044_287007_to_292710,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0044_287007_to_292710.wav,ཐེངས་བཅུ་པའི་གྲོས་ཆོད་དུ།བོད་རྒྱལ་ལོ་༢༡༣༦བོད་ཟླ་༡ཚེས་༡༢ཕྱི་ལོ་༢༠༠༩ཕྱི་ཟླ་༣ཚེས་༨ལ།།ཆོས་,5.703,86,transcribing,1,3418429
STT_AM_AB1685_0045_294634_to_299309,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0045_294634_to_299309.wav,ཚོགས་ཐེངས་བཅུ་པའི་ཟུར་རྒྱན་གྲོས་ཆོད།སྤྱི་ནོར་༸གོང་ས་༸སྐྱབས་མགོན་,4.675,64,transcribing,1,3418430
STT_AM_AB1685_0046_306767_to_310125,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0046_306767_to_310125.wav,སྐུ་ཕྲེང་བཅུ་བཞི་པ་ཆེན་པོ་མཆོག་ནི་བོད་ལྗོངས་ལྷ་སྡེ་མི་སྡེ་ཡོངས་ཀྱིས་ལུགས་གཉིས་གསེར་གྱི་ཁྲི་འཕང་མཐོན་པོར་མངའ་གསོལ་དང་འབྲེལ་རྒྱ་བལ་འབྲུག་འབྲས་སོགས་ཁྱིམ་མཚེས་ཡུལ་གྲུ་ཁག་གི་སྐུ་ཚབ་རྟེན་འབྲེལ་གྱི་མཛད་སྒོར་ངོ་,3.358,203,transcribing,1,3418431
STT_AM_AB1685_0047_326039_to_328148,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0047_326039_to_328148.wav,བཅར་རྟེན་འབུལ་ཞུས་པ་བཅས་ཡོངས་གྲགས་དང་།,2.109,38,transcribing,1,3418432
STT_AM_AB1685_0048_330617_to_333273,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0048_330617_to_333273.wav,དེ་ནས་བཟུང་བོད་རྒྱལ་ཁབ་བསྟན་སྲིད་མི་རིགས་དང་བཅས་པའི་བླ་ན་མེད་པའི་དབུ་ཁྲིད་དང་།,2.656,78,transcribing,1,3418433
STT_AM_AB1685_0049_340153_to_343513,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0049_340153_to_343513.wav,སྐུ་ཚབ་གོང་ན་མེད་པ་དེ་ཡིན།འོན་ཀྱང་ཉེ་ལམ་རྒྱ་ནག་གཞུང་གིས་༸གོང་ས་མཆོག་ལ་བོད་མི་མང་གི་སྐུ་ཚབ་གནང་བའི་དབང་ཆ་མེད་ལུགས་ཀྱི་ཧམ་བཤད་བྱས་པར་ཆོས་ཚོགས་,3.36,140,transcribing,1,3418434
STT_AM_AB1685_0050_347605_to_351554,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0050_347605_to_351554.wav,འདིའི་ཐོག་ནས་མཐའ་གཅིག་ཏུ་ངོ་རྒོལ་བྱ་རྒྱུ་དང་འབྲེལ་མགོན་པོ་གང་གི་སྐུ་ཁམས་,3.949,72,transcribing,1,3418435
STT_AM_AB1685_0051_354996_to_358132,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0051_354996_to_358132.wav,རྡོ་རྗེའི་ཁམས་སུ་བརྟན་ཅིང་དུས་ཇི་སྲིད་བར་བོད་མིའི་ཆོས་སྲིད་གཉིས་ཀྱི་དབུ་ཁྲིད་དམ་པར་བཞུགས་ཏེ་བདག་ཅག་གཞིས་བྱེས་བོད་,3.136,113,transcribing,1,3418436
STT_AM_AB1685_0052_370074_to_372602,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0052_370074_to_372602.wav,འབངས་རྣམས་ཚེ་རབས་ཀུན་ཏུ་རྗེས་འཛིན་ཡོང་བའི་གསོལ་འདེབས་བཅོས་མིན་ཤུགས་དྲག་ཆོས་ཚོགས་ཐེངས་བཅུ་པ་འདིའི་ཐོག་ནས་ཞུ་རྒྱུ།བཙན་བྱོལ་བོད་མིའི་ཆོས་དོན་ལྷན་ཚོགས་ཀྱི་ཁྲིམས་ཡིགལེའུ་,2.528,165,transcribing,1,3418437
STT_AM_AB1685_0053_379034_to_381466,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0053_379034_to_381466.wav,དང་པོ།སྔོན་འགྲོ།དོན་ཚན་དང་པོ།ཁྲིམས་ཡིག་གི་མིང་།ཁྲིམས་ཡིག་འདི་ལ།བཙན་བྱོལ་བོད་མིའི་ཆོས་དོན་ལྷན་ཚོགས་ཀྱི་ཁྲིམས་ཡིགབོད་,2.432,115,transcribing,1,3418438
STT_AM_AB1685_0054_411612_to_415409,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0054_411612_to_415409.wav,རྒྱལ་ལོ་༢༡༣༦ཕྱི་ལོ་༢༠༠༩ཞེས་འབོད་,3.797,32,transcribing,1,3418439
STT_AM_AB1685_0055_417349_to_419525,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0055_417349_to_419525.wav,རྒྱུ།དོན་ཚན་གཉིས་པ།ཁྲིམས་ཡིག་གི་ཆ་རྐྱེན།,2.176,40,transcribing,1,3418440
STT_AM_AB1685_0056_419781_to_422501,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0056_419781_to_422501.wav,ཁྲིམས་ཡིག་འདི་བཙན་བྱོལ་བོད་མིའི་བཅའ་ཁྲིམས་ཀྱི་དོན་ཚན་བཅུ་བདུན་པའི་ནང་གསེས་བཅུ་པ་དང་།བཅུ་གཅིག་པ།བཅུ་གཉིས་པ་བཅས་ཀྱི་འོག་གཏན་འབེབས་བྱས་པ་ཡིན།དོན་ཚན་གསུམ་པ།ཁྲིམས་ཡིག་གི་ཁྱབ་ཚད།,2.72,172,transcribing,1,3418441
STT_AM_AB1685_0057_435161_to_438041,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0057_435161_to_438041.wav,བཙན་བྱོལ་བོད་གཞུང་ཆོས་རིག་ལས་ཁུངས་ཀྱི་ཁྱབ་ཁོངས་སུ་ཡོད་པའི་,2.88,58,transcribing,1,3418442
STT_AM_AB1685_0058_438137_to_440953,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0058_438137_to_440953.wav,ཆོས་བརྒྱུད་ཆེན་པོ་བཞི་དང་གཡུང་དྲུང་བོན་བཅས་ལ་ཁྱབ་,2.816,49,transcribing,1,3418443
STT_AM_AB1685_0059_444754_to_450070,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0059_444754_to_450070.wav,པ་ཡིན།དོན་ཚན་བཞི་པ།ཁྲིམས་ཡིག་འགོ་འཛུགས།ཁྲིམས་ཡིག་འདི་བོད་མང་སྤྱི་འཐུས་ལྷན་ཚོགས་ཀྱིས་གཏན་འབེབས་བྱས་ཏེ,5.316,100,transcribing,1,3418444
STT_AM_AB1685_0060_450289_to_452500,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0060_450289_to_452500.wav,་༸གོང་ས་༸སྐྱབས་མགོན་ཆེན་པོས་,2.211,28,transcribing,1,3418445
STT_AM_AB1685_0061_453681_to_456938,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0061_453681_to_456938.wav,ཆོག་མཆན་སྩལ་ཉིན་ནས་འགོ་འཛུགས་བྱ་རྒྱུ།,3.257,37,transcribing,1,3418446
STT_AM_AB1685_0062_458744_to_461697,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0062_458744_to_461697.wav,ལེའུ་གཉིས་པ།ཆོས་དོན་ལྷན་ཚོགས་ཀྱི་སྒྲིག་འཛུག,2.953,43,transcribing,1,3418447
STT_AM_AB1685_0063_463266_to_469814,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0063_463266_to_469814.wav,ས།དོན་ཚན་ལྔ་པ།ཆོས་དོན་ལྷན་ཚོགས།བོད་ཀྱི་ཆོས་བརྒྱུད་ཆེན་པོ་བཞི་དང་གཡུང་དྲུང་བོན་བཅས་པའི་ཆོས་ཕྱོགས་ཀྱི་བྱ་བ་,6.548,105,transcribing,1,3418448
STT_AM_AB1685_0064_472986_to_478521,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0064_472986_to_478521.wav,ཡོངས་ལ་ལམ་སྟོན་བཏང་འཛིན་དང་།སྒྲིག་གཞི་གཏན་འབེབས་བྱེད་པོའི་ཆོས་དོན་ལྷན་ཚོགས་ཤིག་དགོས་པ་ཡིན།དོན་ཚན་དྲུག་པ།,5.535,104,transcribing,1,3418449
STT_AM_AB1685_0065_478960_to_486570,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0065_478960_to_486570.wav,ཆོས་དོན་ལྷན་ཚོགས་ཀྱི་གྲུབ་ཆ།བཙན་བྱོལ་བོད་མིའི་ཆོས་དོན་ལྷན་ཚོགས་ཀྱི་གྲུབ་ཆ་གཤམ་གསལ།ཀ༽༸གོང་ས་༸སྐྱབས་མགོན་ཆེན་པོས་ཐད་བསྐོས་གནང་བའི་,7.61,128,transcribing,1,3418450
STT_AM_AB1685_0066_489405_to_492359,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0066_489405_to_492359.wav,ཚོགས་མི་གཅིགཁ༽བོད་ཀྱི་ཆོས་བརྒྱུད་ཆེན་པོ་བཞི་དང་གཡུང་དྲུང་བོན་བཅས་ཀྱི་,2.954,69,transcribing,1,3418451
STT_AM_AB1685_0067_495075_to_500762,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0067_495075_to_500762.wav,ཡོངས་གྲགས་ཀྱི་དབུ་ཁྲིད་རྣམ་པའམ།དེ་དག་གིས་དམིགས་བསལ་འགན་དབང་བསྐུར་བའི་སྐུ་ཚབ་རྣམ་པ།ག༽བཙན་བྱོལ་བོད་གཞུང་ཆོས་རིག་བཀའ་བློན།,5.687,119,transcribing,1,3418452
STT_AM_AB1685_0068_503834_to_510482,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0068_503834_to_510482.wav,དོན་ཚན་བདུན་པ།ཚོགས་མིའི་དུས་ཡུན།༡༽བོད་ཀྱི་ཆོས་བརྒྱུད་ཆེན་པོ་བཞི་དང་གཡུང་དྲུང་བོན་བཅས་པའི་དབུ་ཁྲིད་རྣམས,6.648,102,transcribing,1,3418453
STT_AM_AB1685_0069_511495_to_514870,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0069_511495_to_514870.wav,་ཇི་སྲིད་རང་གི་ཆོས་བརྒྱུད་ཀྱི་དབུ་ཁྲིད་ཀྱི་མཛད་འགན་བཞེས་པའི་,3.375,60,transcribing,1,3418454
